               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  97,            0.012523,            0.011423,          0.00016655,             0.99607,             0.99147,             0.99456,             0.90612,            0.010012,            0.010113,          0.00015521,           0.0079112,           0.0079112,           0.0079112
                  98,            0.012594,            0.011343,          0.00016856,              0.9956,             0.99147,             0.99447,             0.90805,            0.010056,            0.010093,          0.00015258,           0.0078713,           0.0078713,           0.0078713
                  99,            0.012241,            0.011208,          0.00016258,             0.99584,             0.99098,              0.9945,             0.90538,             0.01016,            0.010067,          0.00015118,           0.0078311,           0.0078311,           0.0078311
                 100,            0.012679,            0.011378,          0.00016605,             0.99584,             0.99122,             0.99455,             0.90413,            0.010084,            0.010133,          0.00015232,           0.0077907,           0.0077907,           0.0077907
                 101,            0.012229,            0.011384,          0.00016411,             0.99608,             0.99122,             0.99463,             0.90583,             0.01011,            0.010091,          0.00014821,             0.00775,             0.00775,             0.00775
                 102,             0.01259,            0.011177,           0.0001629,             0.99632,              0.9905,             0.99456,             0.90626,           0.0099917,            0.010038,          0.00015065,           0.0077091,           0.0077091,           0.0077091
                 103,            0.012142,            0.011313,          0.00015716,             0.99559,             0.99097,              0.9945,             0.90648,            0.010061,            0.010076,          0.00014676,           0.0076679,           0.0076679,           0.0076679
                 104,            0.012385,            0.011163,          0.00015336,             0.99584,             0.99123,             0.99457,             0.90875,           0.0098916,           0.0099382,          0.00014738,           0.0076265,           0.0076265,           0.0076265
                 105,            0.012096,             0.01111,          0.00015595,             0.99608,             0.99098,             0.99452,               0.907,           0.0099619,             0.01004,          0.00014467,           0.0075848,           0.0075848,           0.0075848
                 106,            0.012047,            0.011168,          0.00015432,             0.99559,             0.99025,             0.99451,             0.90987,             0.00992,            0.010094,          0.00014475,            0.007543,            0.007543,            0.007543
                 107,            0.011972,            0.011128,          0.00015154,              0.9956,             0.99147,             0.99456,             0.90829,            0.009901,            0.010002,          0.00014122,           0.0075009,           0.0075009,           0.0075009
                 108,            0.012341,            0.011232,          0.00015578,             0.99559,             0.99098,             0.99462,             0.91134,           0.0099023,           0.0099647,          0.00014323,           0.0074585,           0.0074585,           0.0074585
                 109,            0.012182,            0.011302,          0.00015356,             0.99559,             0.99098,             0.99461,              0.9107,            0.010018,           0.0099617,          0.00014153,            0.007416,            0.007416,            0.007416
