               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 131,           0.0098194,           0.0066069,                   0,                   1,                   1,               0.995,             0.92792,           0.0076977,           0.0054186,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,           0.0092135,           0.0063818,                   0,                   1,                   1,               0.995,             0.92851,           0.0077634,           0.0053014,                   0,           0.0063895,           0.0063895,           0.0063895
                 133,           0.0097786,           0.0069599,                   0,                   1,                   1,               0.995,             0.92648,           0.0079531,           0.0053424,                   0,           0.0063432,           0.0063432,           0.0063432
                 134,            0.010021,           0.0069882,                   0,                   1,                   1,               0.995,             0.92884,           0.0076416,           0.0053772,                   0,           0.0062969,           0.0062969,           0.0062969
                 135,           0.0094464,           0.0063297,                   0,                   1,                   1,               0.995,             0.92454,           0.0082015,           0.0054529,                   0,           0.0062505,           0.0062505,           0.0062505
                 136,           0.0090511,           0.0065978,                   0,                   1,                   1,               0.995,             0.92659,           0.0078718,           0.0054504,                   0,            0.006204,            0.006204,            0.006204
                 137,           0.0095674,           0.0066369,                   0,                   1,                   1,               0.995,             0.92676,           0.0079651,           0.0054085,                   0,           0.0061574,           0.0061574,           0.0061574
                 138,           0.0091453,           0.0067968,                   0,                   1,                   1,               0.995,             0.92618,           0.0080268,           0.0053927,                   0,           0.0061107,           0.0061107,           0.0061107
                 139,           0.0098988,           0.0066588,                   0,                   1,                   1,               0.995,             0.92884,           0.0078844,            0.005367,                   0,            0.006064,            0.006064,            0.006064
                 140,           0.0094854,           0.0064211,                   0,                   1,                   1,               0.995,             0.93039,           0.0078789,            0.005363,                   0,           0.0060172,           0.0060172,           0.0060172
                 141,           0.0089247,           0.0063694,                   0,                   1,                   1,               0.995,             0.92723,           0.0078774,           0.0054083,                   0,           0.0059704,           0.0059704,           0.0059704
                 142,             0.00921,           0.0062655,                   0,                   1,                   1,               0.995,             0.92921,           0.0079684,           0.0053904,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,           0.0088625,           0.0065571,                   0,                   1,                   1,               0.995,              0.9308,           0.0076893,           0.0052929,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,           0.0088813,           0.0063828,                   0,                   1,                   1,               0.995,             0.93346,           0.0074857,           0.0052208,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,           0.0084812,           0.0061556,                   0,                   1,                   1,               0.995,             0.92942,           0.0075199,           0.0051498,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,           0.0088953,            0.006332,                   0,                   1,                   1,               0.995,             0.93971,           0.0075211,           0.0050918,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,           0.0091198,           0.0065729,                   0,                   1,                   1,               0.995,             0.93991,           0.0075783,           0.0052694,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,            0.008278,           0.0062421,                   0,                   1,                   1,               0.995,             0.92995,           0.0077721,           0.0053203,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,           0.0081746,           0.0061389,                   0,                   1,                   1,               0.995,             0.93498,           0.0074284,           0.0051894,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,           0.0086227,           0.0063812,                   0,                   1,                   1,               0.995,             0.93176,           0.0077405,           0.0051373,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,           0.0087233,           0.0062077,                   0,                   1,                   1,               0.995,             0.93127,           0.0074409,           0.0050835,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.008194,           0.0060739,                   0,                   1,                   1,               0.995,             0.93451,           0.0075108,           0.0049612,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,           0.0085235,           0.0061804,                   0,                   1,                   1,               0.995,             0.93234,           0.0074727,           0.0050255,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,           0.0090662,           0.0063803,                   0,                   1,                   1,               0.995,              0.9302,           0.0076088,           0.0051504,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,           0.0082749,            0.006011,                   0,                   1,                   1,               0.995,             0.93287,           0.0074236,           0.0050134,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,            0.008924,           0.0065516,                   0,                   1,                   1,               0.995,             0.93169,           0.0075232,           0.0051183,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,           0.0080114,           0.0060425,                   0,                   1,                   1,               0.995,             0.93366,           0.0074738,           0.0051069,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,           0.0086067,           0.0061587,                   0,                   1,                   1,               0.995,             0.93868,           0.0073919,           0.0050091,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,           0.0082708,           0.0060812,                   0,                   1,                   1,               0.995,              0.9381,           0.0074232,           0.0049834,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,           0.0081239,           0.0059693,                   0,                   1,                   1,               0.995,              0.9373,           0.0075584,           0.0050852,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,            0.008714,           0.0063927,                   0,                   1,                   1,               0.995,             0.93603,           0.0074645,            0.005042,                   0,           0.0050296,           0.0050296,           0.0050296
