               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 124,            0.011833,            0.011275,           0.0002489,             0.95065,             0.96857,             0.94839,             0.81247,           0.0099506,           0.0098352,           0.0001386,           0.0067555,           0.0067555,           0.0067555
                 125,            0.011939,            0.011578,           0.0002821,              0.9682,             0.97379,             0.95785,             0.81401,           0.0099636,           0.0098039,           0.0001436,           0.0067101,           0.0067101,           0.0067101
                 126,            0.011793,              0.0112,          0.00023465,             0.95914,              0.9671,             0.94806,             0.81729,            0.010003,           0.0097996,          0.00013981,           0.0066647,           0.0066647,           0.0066647
                 127,             0.01179,            0.011385,          0.00030409,             0.95197,             0.96735,             0.94762,             0.81357,           0.0099778,            0.009819,          0.00014051,           0.0066191,           0.0066191,           0.0066191
                 128,             0.01182,            0.011181,          0.00015348,             0.94999,             0.96736,             0.94823,             0.81386,           0.0099029,             0.00983,          0.00013435,           0.0065734,           0.0065734,           0.0065734
                 129,            0.011861,            0.011281,          0.00023421,             0.95881,             0.96686,             0.95142,             0.82268,           0.0098412,           0.0097813,          0.00014089,           0.0065276,           0.0065276,           0.0065276
                 130,            0.011755,             0.01134,          0.00025808,             0.95795,             0.96747,              0.9522,             0.81933,           0.0098776,           0.0097794,          0.00013639,           0.0064816,           0.0064816,           0.0064816
                 131,            0.011559,            0.011155,          0.00022195,             0.95476,             0.96601,             0.95262,             0.81323,           0.0099058,           0.0097837,          0.00013661,           0.0064356,           0.0064356,           0.0064356
                 132,            0.011769,            0.011193,          0.00022391,             0.94697,             0.96928,             0.95219,             0.80931,           0.0098772,           0.0098198,          0.00013901,           0.0063895,           0.0063895,           0.0063895
                 133,            0.011584,            0.011122,          0.00028387,             0.96107,             0.97388,             0.96224,             0.81842,           0.0099111,           0.0097793,          0.00014254,           0.0063432,           0.0063432,           0.0063432
                 134,            0.011597,            0.011271,          0.00024872,             0.95489,             0.96942,             0.95228,             0.81778,           0.0098554,            0.009722,          0.00013871,           0.0062969,           0.0062969,           0.0062969
                 135,            0.011445,            0.011216,          0.00019243,             0.95938,             0.96747,             0.95261,             0.82361,           0.0098225,           0.0097261,          0.00012901,           0.0062505,           0.0062505,           0.0062505
                 136,             0.01167,            0.011382,          0.00025642,             0.96108,             0.97426,             0.96334,             0.82244,           0.0098273,           0.0097089,           0.0001335,            0.006204,            0.006204,            0.006204
                 137,             0.01133,            0.011155,          0.00024045,             0.95638,             0.97688,             0.95891,             0.80425,            0.009746,           0.0096932,          0.00012783,           0.0061574,           0.0061574,           0.0061574
                 138,            0.011465,            0.010968,          0.00022501,             0.95139,             0.96771,             0.94866,             0.81257,           0.0097775,           0.0096729,          0.00012871,           0.0061107,           0.0061107,           0.0061107
                 139,            0.011544,            0.011089,          0.00018494,             0.95096,             0.96857,             0.94936,             0.80932,            0.009854,           0.0096764,          0.00012975,            0.006064,            0.006064,            0.006064
                 140,            0.011258,             0.01108,           0.0002405,             0.94939,             0.96942,             0.94999,             0.81149,           0.0098628,            0.009683,          0.00012672,           0.0060172,           0.0060172,           0.0060172
                 141,            0.011359,            0.011112,          0.00020736,             0.95586,              0.9693,             0.95135,             0.81368,           0.0098129,           0.0096456,          0.00012435,           0.0059704,           0.0059704,           0.0059704
                 142,            0.011162,            0.010788,          0.00017168,             0.95702,              0.9682,             0.94911,             0.81407,            0.009835,           0.0096978,          0.00012514,           0.0059235,           0.0059235,           0.0059235
                 143,            0.011076,            0.011191,          0.00020636,             0.95918,             0.96747,              0.9507,             0.82059,           0.0097227,           0.0096192,          0.00012216,           0.0058766,           0.0058766,           0.0058766
                 144,            0.011283,            0.011102,          0.00026301,             0.96077,              0.9664,             0.95124,             0.82012,           0.0097832,           0.0096736,          0.00012707,           0.0058296,           0.0058296,           0.0058296
                 145,            0.011083,            0.010918,          0.00020628,             0.94963,             0.96937,             0.94929,             0.81137,           0.0097788,           0.0096824,          0.00011949,           0.0057826,           0.0057826,           0.0057826
                 146,            0.011124,            0.010714,          0.00014922,             0.95636,             0.96941,             0.95055,             0.81662,           0.0097174,           0.0096415,          0.00011526,           0.0057355,           0.0057355,           0.0057355
                 147,            0.011247,            0.011081,          0.00023372,             0.95091,              0.9682,             0.94989,             0.82142,           0.0097185,           0.0096346,           0.0001155,           0.0056884,           0.0056884,           0.0056884
                 148,             0.01112,            0.010789,          0.00015582,              0.9506,              0.9685,             0.95026,             0.81822,           0.0097401,           0.0096711,           0.0001127,           0.0056413,           0.0056413,           0.0056413
                 149,            0.010981,            0.010756,          0.00021805,             0.94943,             0.96927,              0.9487,             0.82042,           0.0097446,           0.0097328,          0.00011494,           0.0055942,           0.0055942,           0.0055942
                 150,            0.011029,            0.010939,           0.0001853,             0.95069,             0.96832,             0.94964,             0.81704,           0.0096913,           0.0096995,          0.00011333,           0.0055471,           0.0055471,           0.0055471
                 151,            0.011147,            0.011071,           0.0001954,             0.95379,             0.97737,             0.95963,             0.82448,           0.0097184,           0.0096623,          0.00011224,              0.0055,              0.0055,              0.0055
                 152,            0.010938,            0.010969,          0.00023431,             0.95466,               0.977,             0.96075,             0.82196,           0.0097042,           0.0096637,          0.00011543,           0.0054529,           0.0054529,           0.0054529
