               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 146,            0.023436,            0.031992,           0.0039688,              0.9205,             0.90954,             0.94933,               0.673,            0.020316,            0.030196,             0.01055,           0.0057355,           0.0057355,           0.0057355
                 147,            0.021782,            0.029471,           0.0030441,             0.92226,             0.91579,              0.9619,             0.66374,            0.020293,            0.030987,           0.0092262,           0.0056884,           0.0056884,           0.0056884
                 148,            0.022351,            0.029887,           0.0030405,             0.91443,             0.96474,              0.9646,              0.6825,             0.02062,            0.029952,           0.0070045,           0.0056413,           0.0056413,           0.0056413
                 149,            0.021679,            0.029888,           0.0027076,             0.91382,             0.95183,             0.95319,             0.66554,            0.020686,            0.030422,           0.0089786,           0.0055942,           0.0055942,           0.0055942
                 150,            0.021589,            0.029629,           0.0029163,             0.91404,             0.94505,             0.95158,             0.67172,            0.020466,            0.029925,            0.010986,           0.0055471,           0.0055471,           0.0055471
                 151,            0.022774,            0.030397,           0.0031911,             0.88386,             0.95097,             0.95451,             0.65213,            0.020875,            0.031555,            0.010107,              0.0055,              0.0055,              0.0055
                 152,            0.022095,            0.029619,           0.0031161,             0.91427,             0.90932,             0.94352,             0.66077,            0.021132,            0.032369,           0.0096712,           0.0054529,           0.0054529,           0.0054529
                 153,            0.022947,            0.031359,           0.0032764,             0.90671,             0.91954,             0.95051,             0.65993,            0.020745,            0.030229,            0.011737,           0.0054058,           0.0054058,           0.0054058
                 154,            0.022252,            0.030793,            0.003236,             0.90612,             0.90647,             0.95048,             0.66643,             0.02103,            0.030803,            0.013615,           0.0053587,           0.0053587,           0.0053587
                 155,            0.022115,            0.028707,           0.0031226,             0.90977,             0.94992,             0.96256,             0.66214,            0.020307,              0.0309,            0.012015,           0.0053116,           0.0053116,           0.0053116
                 156,            0.021722,            0.029774,           0.0027952,             0.91039,             0.94879,             0.96688,             0.67215,             0.02028,            0.030529,            0.010312,           0.0052645,           0.0052645,           0.0052645
                 157,             0.02232,            0.030247,           0.0029661,             0.92636,             0.94999,             0.95946,             0.66013,            0.020275,            0.030615,            0.011716,           0.0052174,           0.0052174,           0.0052174
                 158,            0.022475,            0.030069,           0.0032031,             0.92437,             0.95548,             0.96714,             0.66298,            0.022615,             0.03103,            0.010195,           0.0051704,           0.0051704,           0.0051704
                 159,            0.021528,            0.029135,           0.0025819,             0.91469,             0.94735,             0.96272,             0.65598,            0.021782,            0.029937,            0.011639,           0.0051234,           0.0051234,           0.0051234
                 160,            0.022355,            0.030185,           0.0031906,             0.92227,             0.91672,             0.96266,             0.65984,            0.020986,            0.031247,            0.009394,           0.0050765,           0.0050765,           0.0050765
                 161,            0.020801,            0.029028,           0.0029065,             0.90272,             0.92201,             0.96017,             0.66137,            0.021232,            0.031161,            0.011268,           0.0050296,           0.0050296,           0.0050296
                 162,            0.020804,            0.029106,             0.00299,             0.91574,             0.91392,              0.9586,             0.64673,             0.02187,            0.031585,            0.010103,           0.0049828,           0.0049828,           0.0049828
                 163,            0.021204,            0.028489,           0.0029562,             0.92075,             0.95902,             0.96155,              0.6824,             0.02107,            0.030742,           0.0093578,            0.004936,            0.004936,            0.004936
                 164,            0.021024,            0.029203,           0.0028504,             0.92384,             0.95219,             0.95869,             0.66319,            0.020956,            0.030733,            0.012129,           0.0048893,           0.0048893,           0.0048893
                 165,            0.021797,            0.029548,           0.0028746,             0.89531,             0.92886,             0.96129,             0.65745,            0.020127,            0.031528,            0.012032,           0.0048426,           0.0048426,           0.0048426
                 166,            0.020291,            0.028255,           0.0026427,             0.87324,             0.96764,             0.96967,             0.67278,            0.020335,            0.031558,           0.0089551,            0.004796,            0.004796,            0.004796
                 167,             0.02096,            0.028075,           0.0027533,             0.91856,             0.92215,             0.96829,              0.6566,            0.021089,            0.032254,           0.0075393,           0.0047495,           0.0047495,           0.0047495
                 168,            0.021623,            0.028754,           0.0026999,              0.8871,             0.91528,             0.95702,             0.65912,            0.020784,            0.031931,            0.010008,           0.0047031,           0.0047031,           0.0047031
                 169,            0.020906,            0.028739,           0.0029263,             0.86663,             0.94228,             0.95592,             0.66191,            0.020781,            0.030412,            0.010775,           0.0046568,           0.0046568,           0.0046568
                 170,            0.021489,            0.029564,           0.0033088,             0.89285,               0.919,             0.93719,             0.63625,            0.020635,            0.032275,            0.012421,           0.0046105,           0.0046105,           0.0046105
                 171,              0.0204,            0.029416,           0.0029727,             0.89969,             0.92207,             0.96016,             0.65962,            0.020273,            0.030375,             0.01199,           0.0045644,           0.0045644,           0.0045644
                 172,            0.020613,            0.028994,           0.0029715,             0.90294,             0.94923,             0.96638,             0.67458,            0.020861,            0.031001,           0.0097086,           0.0045184,           0.0045184,           0.0045184
                 173,            0.020206,            0.027559,           0.0025882,             0.89513,              0.9661,              0.9632,             0.65823,            0.020727,            0.030302,            0.010948,           0.0044724,           0.0044724,           0.0044724
                 174,            0.021281,            0.029438,           0.0030159,             0.88111,             0.95714,             0.95504,             0.66862,            0.020609,            0.029745,            0.013546,           0.0044266,           0.0044266,           0.0044266
                 175,            0.020724,            0.028476,           0.0025772,             0.88655,              0.9146,             0.95749,             0.65742,            0.020445,            0.030033,            0.012623,           0.0043809,           0.0043809,           0.0043809
                 176,            0.020366,            0.028045,           0.0025399,             0.89698,             0.97214,             0.96785,             0.66949,            0.020745,            0.030134,            0.009294,           0.0043353,           0.0043353,           0.0043353
                 177,            0.021862,            0.029373,           0.0032796,             0.91674,             0.92464,             0.96376,             0.66402,            0.020227,            0.030688,           0.0091039,           0.0042899,           0.0042899,           0.0042899
                 178,            0.020706,            0.028909,           0.0032289,             0.90381,             0.95267,             0.96348,             0.65361,            0.021108,            0.032355,            0.010872,           0.0042445,           0.0042445,           0.0042445
                 179,            0.020998,            0.028379,            0.002741,             0.91216,             0.95604,             0.97167,             0.65774,             0.02103,            0.031549,            0.010344,           0.0041994,           0.0041994,           0.0041994
                 180,            0.020412,            0.028088,           0.0027313,             0.92017,             0.95426,             0.96912,             0.66239,            0.021379,            0.032358,           0.0097953,           0.0041543,           0.0041543,           0.0041543
                 181,            0.020591,            0.028123,           0.0025652,             0.87892,             0.96351,             0.96998,             0.67122,             0.02096,            0.031576,           0.0084091,           0.0041094,           0.0041094,           0.0041094
                 182,            0.020314,            0.028131,           0.0028358,             0.90267,             0.96103,             0.96982,             0.67712,            0.020763,            0.030314,           0.0068172,           0.0040647,           0.0040647,           0.0040647
