               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.026406,            0.032407,           0.0038786,             0.94207,             0.99011,             0.98941,             0.65361,            0.024614,            0.034036,           0.0027588,           0.0086485,           0.0086485,           0.0086485
                  78,            0.025183,            0.031787,            0.003898,             0.94616,             0.98744,             0.99216,             0.69462,            0.022698,            0.031347,           0.0029524,           0.0086146,           0.0086146,           0.0086146
                  79,            0.025581,            0.031513,           0.0034245,             0.94707,             0.98131,             0.99029,             0.66795,            0.023493,            0.031776,           0.0034209,           0.0085805,           0.0085805,           0.0085805
                  80,            0.024433,            0.030795,           0.0034437,             0.94705,             0.99165,             0.98039,             0.67747,            0.022557,            0.032741,           0.0028762,           0.0085459,           0.0085459,           0.0085459
                  81,            0.025608,            0.030381,           0.0039283,             0.94273,             0.98934,             0.98818,             0.67974,            0.022591,            0.032392,           0.0029092,           0.0085111,           0.0085111,           0.0085111
                  82,            0.026331,            0.032412,             0.00404,             0.94201,             0.99117,             0.98554,             0.67649,            0.021912,            0.031823,           0.0023118,           0.0084759,           0.0084759,           0.0084759
                  83,            0.024452,             0.03075,           0.0032313,             0.94028,              0.9642,              0.9756,             0.64939,            0.023946,            0.034836,           0.0045067,           0.0084404,           0.0084404,           0.0084404
                  84,            0.023445,            0.030185,           0.0030732,             0.93374,             0.98583,             0.98216,             0.68258,            0.022235,            0.033486,           0.0030849,           0.0084046,           0.0084046,           0.0084046
                  85,            0.023572,            0.029112,           0.0030602,             0.92474,             0.96224,             0.97304,             0.67277,            0.021497,            0.031803,           0.0037992,           0.0083684,           0.0083684,           0.0083684
                  86,            0.024173,            0.030162,           0.0031223,             0.94789,             0.94903,             0.97103,             0.64884,            0.023256,            0.034633,           0.0024369,           0.0083319,           0.0083319,           0.0083319
