               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 121,            0.014386,           0.0092635,                   0,             0.99713,             0.99429,             0.99279,             0.84884,            0.012667,           0.0073318,                   0,           0.0068906,           0.0068906,           0.0068906
                 122,            0.014899,           0.0089361,                   0,              0.9943,             0.99714,             0.99282,             0.84872,            0.012568,           0.0073961,                   0,           0.0068457,           0.0068457,           0.0068457
                 123,            0.014797,           0.0092345,                   0,              0.9943,             0.99713,             0.99265,              0.8506,            0.012335,           0.0072235,                   0,           0.0068006,           0.0068006,           0.0068006
                 124,            0.015403,           0.0092738,                   0,             0.99714,             0.99714,             0.99291,             0.85165,            0.012426,           0.0073645,                   0,           0.0067555,           0.0067555,           0.0067555
                 125,            0.014908,           0.0088736,                   0,             0.99714,             0.99714,             0.99271,             0.85277,            0.012004,           0.0074843,                   0,           0.0067101,           0.0067101,           0.0067101
                 126,            0.014358,           0.0086142,                   0,             0.99714,             0.99713,             0.99246,              0.8442,            0.012441,           0.0073103,                   0,           0.0066647,           0.0066647,           0.0066647
                 127,            0.014972,             0.00916,                   0,             0.99713,             0.99714,             0.99237,             0.84443,            0.012501,           0.0071872,                   0,           0.0066191,           0.0066191,           0.0066191
                 128,            0.014819,           0.0090923,                   0,              0.9943,             0.99714,             0.99259,             0.84552,            0.012374,           0.0073244,                   0,           0.0065734,           0.0065734,           0.0065734
                 129,            0.014476,           0.0085846,                   0,             0.99713,             0.99428,             0.99271,             0.84289,            0.012216,           0.0076014,                   0,           0.0065276,           0.0065276,           0.0065276
                 130,            0.015015,           0.0090831,                   0,             0.99713,             0.99428,             0.99231,             0.84196,            0.012527,           0.0074904,                   0,           0.0064816,           0.0064816,           0.0064816
                 131,            0.014443,           0.0090231,                   0,             0.99429,             0.99714,             0.99291,             0.85028,            0.012286,           0.0072134,                   0,           0.0064356,           0.0064356,           0.0064356
                 132,            0.014661,           0.0087565,                   0,              0.9943,             0.99713,             0.99245,              0.8515,            0.012137,           0.0071738,                   0,           0.0063895,           0.0063895,           0.0063895
